-------------------------------------------------------------
 Démarrage du logging DHT11 : 2025-12-10 11:26:53
-------------------------------------------------------------
2025-12-10 11:27:55 | temperature | 25
2025-12-10 11:28:29 | humidity   | 55
-------------------------------------------------------------
 Démarrage du logging DHT11 : 2025-12-10 14:35:56
-------------------------------------------------------------
2025-12-10 14:50:46 | temperature | 21.20
2025-12-10 14:50:46 | humidity   | 73.00
2025-12-10 14:50:49 | temperature | 21.90
2025-12-10 14:50:49 | humidity   | 73.00
2025-12-10 14:50:52 | temperature | 21.20
2025-12-10 14:50:52 | humidity   | 73.00
2025-12-10 14:50:55 | temperature | 21.50
2025-12-10 14:50:55 | humidity   | 73.00
2025-12-10 14:50:58 | temperature | 21.20
2025-12-10 14:50:58 | humidity   | 73.00
2025-12-10 14:51:01 | temperature | 21.90
2025-12-10 14:51:01 | humidity   | 73.00
2025-12-10 14:51:04 | temperature | 21.00
2025-12-10 14:51:04 | humidity   | 73.00
2025-12-10 14:51:07 | temperature | 21.60
2025-12-10 14:51:07 | humidity   | 73.00
2025-12-10 14:51:10 | temperature | 22.90
2025-12-10 14:51:10 | humidity   | 72.00
2025-12-10 14:51:13 | temperature | 22.40
2025-12-10 14:51:13 | humidity   | 72.00
2025-12-10 14:51:16 | temperature | 22.10
2025-12-10 14:51:16 | humidity   | 72.00
2025-12-10 14:51:19 | temperature | 22.50
2025-12-10 14:51:19 | humidity   | 72.00
2025-12-10 14:51:22 | temperature | 22.80
2025-12-10 14:51:22 | humidity   | 72.00
2025-12-10 14:51:25 | temperature | 22.40
2025-12-10 14:51:25 | humidity   | 89.00
2025-12-10 14:51:28 | temperature | 23.70
2025-12-10 14:51:28 | humidity   | 91.00
2025-12-10 14:51:31 | temperature | 22.20
2025-12-10 14:51:31 | humidity   | 92.00
2025-12-10 14:51:34 | temperature | 22.40
2025-12-10 14:51:34 | humidity   | 92.00
2025-12-10 14:51:37 | temperature | 22.80
2025-12-10 14:51:37 | humidity   | 93.00
2025-12-10 14:51:40 | temperature | 22.40
2025-12-10 14:51:40 | humidity   | 92.00
2025-12-10 14:51:43 | temperature | 22.10
2025-12-10 14:51:43 | humidity   | 93.00
2025-12-10 14:51:46 | temperature | 22.70
2025-12-10 14:51:47 | humidity   | 93.00
2025-12-10 14:51:49 | temperature | 22.90
2025-12-10 14:51:49 | humidity   | 92.00
2025-12-10 14:51:52 | temperature | 22.20
2025-12-10 14:51:52 | humidity   | 92.00
2025-12-10 14:51:55 | temperature | 22.00
2025-12-10 14:51:55 | humidity   | 92.00
2025-12-10 14:51:58 | temperature | 22.00
2025-12-10 14:51:58 | humidity   | 92.00
2025-12-10 14:52:01 | temperature | 22.40
2025-12-10 14:52:01 | humidity   | 91.00
2025-12-10 14:52:04 | temperature | 22.00
2025-12-10 14:52:04 | humidity   | 91.00
2025-12-10 14:52:07 | temperature | 22.70
2025-12-10 14:52:07 | humidity   | 91.00
2025-12-10 14:52:10 | temperature | 22.60
